Name,Price,Price/KG,URL
ELMSBURY Spring Roll Pastry 250g,1.99,$0.80 per 100 g,https://www.aldi.com.au/product/000000000000636108
TASTE NATION BBQ Pork Ribs 650g,12.99,$19.98 per 1 kg,https://www.aldi.com.au/product/000000000000638493
URBAN EATS Beef Dim Sims 1.2kg,7.99,$0.67 per 100 g,https://www.aldi.com.au/product/000000000000644123
LET'S PARTY Cheesy Cauliflower Pies 12 Pack  540g,4.99,$0.92 per 100 g,https://www.aldi.com.au/product/000000000000644230
URBAN EATS Soup Dumplings 500g,9.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000000645438
INTERNATIONAL CUISINE Ham & Cheese Mini Pizza 4 Pack 400g,5.49,$1.37 per 100 g,https://www.aldi.com.au/product/000000000000646255
CAFE SERIES Southern Blue Whiting Fillets 250g,6.49,$25.96 per 1 kg,https://www.aldi.com.au/product/000000000000647922
PETERS Classic Vanilla Drumstick 16 Pack 1.9L,19.99,$1.05 per 100 ml,https://www.aldi.com.au/product/000000000000649087
STREETS Bubble O'Bill 4 Pack 404ml,6.99,$1.73 per 100 ml,https://www.aldi.com.au/product/000000000000649104
STREETS Couch Classics 12 Pack 1.2L,17.99,$1.50 per 100 ml,https://www.aldi.com.au/product/000000000000649119
LET'S PARTY Mexican Style Beef Arancini 8 Pack 200g,2.99,$1.50 per 100 g,https://www.aldi.com.au/product/000000000000650944
LET'S PARTY Herb & Cheese Cauliflower Bites 200g,4.99,$2.50 per 100 g,https://www.aldi.com.au/product/000000000000653643
LET'S PARTY Tandoori Spiced Naan Bites 12 pack 240g,2.99,$1.25 per 100 g,https://www.aldi.com.au/product/000000000000653652
LET'S PARTY Prawn Laksa Spring Roll Cones 8 Pack 200g,2.99,$1.50 per 100 g,https://www.aldi.com.au/product/000000000000654396
LET'S PARTY BBQ Pork Spring Rolls 6 Pack 240g,4.99,$2.08 per 100 g,https://www.aldi.com.au/product/000000000000661704
BESPOKE FOODS Mini Potato Cakes / Scallops / Fritters 500g,4.99,$9.98 per 1 kg,https://www.aldi.com.au/product/000000000000675007
KAPITI Marlborough Salted Caramel & Macadamia Ice Cream 6 Pack 360ml,7.99,$2.22 per 100 ml,https://www.aldi.com.au/product/000000000000677757
KAPITI Affogato Ice Cream 4 Pack 400ml,7.99,$2.00 per 100 ml,https://www.aldi.com.au/product/000000000000678084
STREETS Paddle Pop Choc Banana 8 Pack 544ml,6.99,$1.28 per 100 ml,https://www.aldi.com.au/product/000000000000678570
MCCAIN Onion Rings 500g,5.49,$10.98 per 1 kg,https://www.aldi.com.au/product/000000000000678894
STEGGLES Crumbed Chicken Breast Alphabites 1kg,7.99,$7.99 per 1 kg,https://www.aldi.com.au/product/000000000000679959
MCCAIN Roast Lamb 320g,6.49,$2.03 per 100 g,https://www.aldi.com.au/product/000000000000682189
BEAK & SONS Hoisin Pork 500g,9.99,$19.98 per 1 kg,https://www.aldi.com.au/product/000000000000682811
OCEAN ROYALE Mixed Herb Atlantic Salmon Fillets 250g,8.49,$33.96 per 1 kg,https://www.aldi.com.au/product/000000000286905001
OCEAN ROYALE Natural Atlantic Salmon Fillets 250g,8.49,$33.96 per 1 kg,https://www.aldi.com.au/product/000000000286905002
OCEAN ROYALE Lemon Pepper Atlantic Salmon Fillets 250g,8.49,$33.96 per 1 kg,https://www.aldi.com.au/product/000000000286905003
URBAN EATS Chipotle Chicken Quesadillas 2 Pack 300g,5.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000364809001
URBAN EATS Cheesy Beef Quesadillas 2 Pack 300g,5.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000364809002
HEALTH & VITALITY Chicken Carbonara 300g,4.49,$1.50 per 100 g,https://www.aldi.com.au/product/000000000364853001
HEALTH & VITALITY Chinese Style Chicken and Cashew 280g,4.49,$1.60 per 100 g,https://www.aldi.com.au/product/000000000364853002
MILFINA Polar Bars Cookies & Cream 4 Pack 440mL,3.59,$0.82 per 100 ml,https://www.aldi.com.au/product/000000000365215002
MILFINA Polar Bars Choc Vanilla 4 Pack 440mL,3.59,$0.82 per 100 ml,https://www.aldi.com.au/product/000000000365215003
SEASONS PRIDE Bubble 'n Squeak 620g,4.39,$7.08 per 1 kg,https://www.aldi.com.au/product/000000000365218001
SEASONS PRIDE Corn Fritters 500g,4.39,$8.78 per 1 kg,https://www.aldi.com.au/product/000000000365218002
HEALTH & VITALITY Tuna Mornay 400g,4.49,$1.12 per 100 g,https://www.aldi.com.au/product/000000000365287001
HEALTH & VITALITY Shepherd's Pie 400g,4.49,$1.12 per 100 g,https://www.aldi.com.au/product/000000000365287002
"MARKET FARE Quicksteam Vegetables Carrot, Broccoli & Cauliflower 3 Pack 450g",2.79,$6.20 per 1 kg,https://www.aldi.com.au/product/000000000365297001
"MARKET FARE Carrot, Sweetcorn & Broccoli Quicksteam Vegetables  3 Pack 450g",2.79,$6.20 per 1 kg,https://www.aldi.com.au/product/000000000365297002
"MARKET FARE Green Beans, Sweetcorn, Broccoli & Peas Quicksteam Vegetables  3 Pack 450g",2.79,$6.20 per 1 kg,https://www.aldi.com.au/product/000000000365297003
MARKET FARE Cauliflower Bake 800g,6.59,$8.24 per 1 kg,https://www.aldi.com.au/product/000000000365565002
HEALTH & VITALITY Chicken & Mushroom Risotto 350g,4.49,$1.28 per 100 g,https://www.aldi.com.au/product/000000000365845001
HEALTH & VITALITY Sundried Tomato Chicken & Pasta 370g,4.49,$1.21 per 100 g,https://www.aldi.com.au/product/000000000365845002
URBAN EATS Fetta & Spinach Gozleme 300g,4.99,$1.66 per 100 g,https://www.aldi.com.au/product/000000000365934001
URBAN EATS Lamb & Spinach Gozleme 300g,4.99,$1.66 per 100 g,https://www.aldi.com.au/product/000000000365934002
MONARC Silver Scoop Cookies & Cream 2L,5.49,$0.27 per 100 ml,https://www.aldi.com.au/product/000000000366249001
MONARC Silver Scoop Choc Chip 2L,5.49,$0.27 per 100 ml,https://www.aldi.com.au/product/000000000366249002
HEALTH & VITALITY Beef Stroganoff 280g,4.49,$1.60 per 100 g,https://www.aldi.com.au/product/000000000366731001
HEALTH & VITALITY Lamb Hot Pot 290g,4.49,$1.55 per 100 g,https://www.aldi.com.au/product/000000000366731002
SPECIALLY SELECTED Woodfired Spinach & Goat's Cheese Pizza 417g,6.99,$1.68 per 100 g,https://www.aldi.com.au/product/000000000366782001
SPECIALLY SELECTED Woodfired Beetroot & Goat's Cheese Pizza 396g,6.99,$1.77 per 100 g,https://www.aldi.com.au/product/000000000366782002
SPECIALLY SELECTED Woodfired Formaggi Pizza 377g,6.99,$1.85 per 100 g,https://www.aldi.com.au/product/000000000366782003
ELMSBURY Party Quiches Spinach & Cheese 12 Pack 525g,7.49,$1.43 per 100 g,https://www.aldi.com.au/product/000000000366812001
ELMSBURY Party Quiches  Lorraine 12 Pack 525g,7.49,$1.43 per 100 g,https://www.aldi.com.au/product/000000000366812002
INTERNATIONAL CUISINE Chicken Parmigiana 320g,5.79,$1.81 per 100 g,https://www.aldi.com.au/product/000000000366849001
INTERNATIONAL CUISINE Lamb Shank 320g,5.79,$1.81 per 100 g,https://www.aldi.com.au/product/000000000366849002
SWEET HAVEN Apple Strudel 600g,5.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000366867001
SWEET HAVEN Forest Fruit Strudel 600g,5.99,$1.00 per 100 g,https://www.aldi.com.au/product/000000000366867002
MONARC Utopia Mint 4 Pack 428ml,5.99,$1.40 per 100 ml,https://www.aldi.com.au/product/000000000367149001
MONARC Utopia Salted Caramel 4 Pack 428ml,5.99,$1.40 per 100 ml,https://www.aldi.com.au/product/000000000367149002
YOCONUT Dairy Free Frozen Dessert Vanilla 475ml,6.99,$1.47 per 100 ml,https://www.aldi.com.au/product/000000000367279001
YOCONUT Dairy Free Frozen Dessert Salted Caramel 475ml,6.99,$1.47 per 100 ml,https://www.aldi.com.au/product/000000000367279002
YOCONUT Dairy Free Frozen Dessert Choc Salted Caramel 475ml,6.99,$1.47 per 100 ml,https://www.aldi.com.au/product/000000000367279004
ELMSBURY Chicken & Leek Pies in Camembert Sauce 2 Pack 420g,6.49,$1.55 per 100 g,https://www.aldi.com.au/product/000000000367293001
ELMSBURY Chunky Sous Vide Slow Cooked Beef Pies 2 Pack 420g,6.49,$1.62 per 100 g,https://www.aldi.com.au/product/000000000367293002
INDULGE Coffee Mocha Gourmet Ice Cream 1L,5.99,$0.60 per 100 ml,https://www.aldi.com.au/product/000000000367376001
INDULGE Chocolate Gourmet Ice Cream 1L,5.99,$0.60 per 100 ml,https://www.aldi.com.au/product/000000000367376002
KENNY'S Salted Caramel Frozen Dessert 475ml,6.99,$1.47 per 100 ml,https://www.aldi.com.au/product/000000000368015001
KENNY'S Cookies & Cream Frozen Dessert 475 ml,6.99,$1.47 per 100 ml,https://www.aldi.com.au/product/000000000368015004
KENNY'S Chocolate Flake Frozen Dessert 475 ml,6.99,$1.47 per 100 ml,https://www.aldi.com.au/product/000000000368015005
INTERNATIONAL CUISINE Chicken Kiev 320g,5.79,$1.81 per 100 g,https://www.aldi.com.au/product/000000000368740001
INTERNATIONAL CUISINE Beef Rissoles 320g,5.79,$1.81 per 100 g,https://www.aldi.com.au/product/000000000368740002
URBAN EATS BBQ Pulled Pork Quesadillas 2 Pack 300g,5.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000369038001
URBAN EATS Cheese & Beans Quesadillas 2 Pack 300g,5.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000369038002
TASTE NATION Lamb Shanks in Tomato & Red Wine Sauce 2 Pack 1kg,15.99,$15.99 per 1 kg,https://www.aldi.com.au/product/000000000369064001
TASTE NATION Lamb Shanks in Rosemary & Mint Sauce 2 Pack 1kg,15.99,$15.99 per 1 kg,https://www.aldi.com.au/product/000000000369064002
INTERNATIONAL CUISINE Beef Ragu Pappardelle 375g,3.69,$0.98 per 100 g,https://www.aldi.com.au/product/000000000369349002
INTERNATIONAL CUISINE Singapore Noodles 375g,3.69,$0.98 per 100 g,https://www.aldi.com.au/product/000000000369349003
URBAN EATS Spinach Pakora 283g,4.49,$1.59 per 100 g,https://www.aldi.com.au/product/000000000369357001
URBAN EATS Onion Bhaji 283g,4.49,$1.59 per 100 g,https://www.aldi.com.au/product/000000000369357002
LITTLE SPOON Mango Sorbet 4 Pack 400ml,5.99,$1.50 per 100 ml,https://www.aldi.com.au/product/000000000369558001
LITTLE SPOON Hazelnut Flavoured Gelato 4 Pack 400ml,5.99,$1.50 per 100 ml,https://www.aldi.com.au/product/000000000369558002
LITTLE SPOON Chocolate Flavoured Gelato 4 Pack 400ml,5.99,$1.50 per 100 ml,https://www.aldi.com.au/product/000000000369558003
LITTLE SPOON Passionfruit Sorbet 4 Pack 400ml,5.99,$1.50 per 100 ml,https://www.aldi.com.au/product/000000000369558004
INTERNATIONAL CUISINE Mozzarella Thin Crust Vegetarian Pizza 335g,5.99,$1.79 per 100 g,https://www.aldi.com.au/product/000000000369670001
INTERNATIONAL CUISINE Funghi Thin Crust Vegetarian Pizza 365g,5.99,$1.64 per 100 g,https://www.aldi.com.au/product/000000000369670002
INTERNATIONAL CUISINE Spinach Thin Crust Vegetarian Pizza 390g,5.99,$1.54 per 100 g,https://www.aldi.com.au/product/000000000369670003
INTERNATIONAL CUISINE Cheese & Bacon Pizza Snacks 4 Pack 400g,5.99,$1.50 per 100 g,https://www.aldi.com.au/product/000000000370397001
INTERNATIONAL CUISINE Hawaiian Style Pizza Snacks 4 Pack 400g,5.99,$1.50 per 100 g,https://www.aldi.com.au/product/000000000370397002
INTERNATIONAL CUISINE Spaghetti Bolognese 375g,3.69,$0.98 per 100 g,https://www.aldi.com.au/product/000000000370541001
INTERNATIONAL CUISINE Macaroni & Cheese 375g,3.69,$0.98 per 100 g,https://www.aldi.com.au/product/000000000370541002
BIG FEED Bangers & Mash 500g,6.99,$1.40 per 100 g,https://www.aldi.com.au/product/000000000370729001
BIG FEED Chicken Kiev 480g,6.99,$1.46 per 100 g,https://www.aldi.com.au/product/000000000370729002
HEALTH & VITALITY FIT Chicken & Pesto Penne with Green Vegetables 330g,6.99,$2.12 per 100 g,https://www.aldi.com.au/product/000000000370927001
HEALTH & VITALITY FIT Lemon & Pepper Chicken with Pea Mash 330g,6.99,$2.12 per 100 g,https://www.aldi.com.au/product/000000000370927002
SWEET HAVEN Apple Pies 4 Pack 500g,3.49,$0.70 per 100 g,https://www.aldi.com.au/product/000000000371392001
SWEET HAVEN Apple & Blackberry Pies 4 Pack 500g,3.49,$0.70 per 100 g,https://www.aldi.com.au/product/000000000371392002
HEALTH & VITALITY FIT BBQ Smokey Beef 360g,6.99,$1.94 per 100 g,https://www.aldi.com.au/product/000000000476819001
HEALTH & VITALITY FIT Beef Burrito Bowl 340g,6.99,$2.06 per 100 g,https://www.aldi.com.au/product/000000000476819002
OCEAN ROYALE Golden Crisp Fish Fillets – Lemon Crumb 425g,4.49,$10.56 per 1 kg,https://www.aldi.com.au/product/000000000486165001
OCEAN ROYALE Golden Crisp Fish Fillets – Original 425g,4.49,$10.56 per 1 kg,https://www.aldi.com.au/product/000000000486165002
ORCHARD & VINE Protein Smoothie Mix Strawberry 450g,5.99,$13.31 per 1 kg,https://www.aldi.com.au/product/000000000535046001
ORCHARD & VINE Protein Smoothie Mix Blueberry 450g,5.99,$13.31 per 1 kg,https://www.aldi.com.au/product/000000000535046002
Pretzel Sticks 498g,6.49,$1.30 per 100 g,https://www.aldi.com.au/product/000000000557434001
Pretzels 498g,6.49,$1.30 per 100 g,https://www.aldi.com.au/product/000000000557434002
OCEAN ROYALE Golden Crumbed Fish Fillets 1kg,8.49,$8.49 per 1 kg,https://www.aldi.com.au/product/000000000558770001
OCEAN ROYALE Crispy Battered Fish Fillets 1kg,8.49,$8.49 per 1 kg,https://www.aldi.com.au/product/000000000558770002
HEALTH & VITALITY Thai Style Green Chicken Curry 280g,4.49,$1.60 per 100 g,https://www.aldi.com.au/product/000000000570851001
HEALTH & VITALITY Chilli Con Carne with Rice 330g,4.49,$1.36 per 100 g,https://www.aldi.com.au/product/000000000570851002
TWISTED FROZEN YOGHURT Mini Licks Milk Chocolate 6 Pack 378ml,7.99,$2.11 per 100 ml,https://www.aldi.com.au/product/000000000575500001
TWISTED FROZEN YOGHURT Mini Licks Vanilla Bean 6 Pack 378ml,7.99,$2.11 per 100 ml,https://www.aldi.com.au/product/000000000575500002
TWISTED HEALTHY TREATS Mini's Frozen Yoghurt Dessert 4 Pack 480ml,6.49,$1.35 per 100 ml,https://www.aldi.com.au/product/000000000575812001
SWEET HAVEN Choc Mini Churros 180g,4.99,$2.77 per 100 g,https://www.aldi.com.au/product/000000000576110001
SWEET HAVEN Apple Mini Churros 180g,4.99,$2.77 per 100 g,https://www.aldi.com.au/product/000000000576110002
AK ANNABEL KARMEL Butter Chicken 200g,4.29,$2.15 per 100 g,https://www.aldi.com.au/product/000000000610129001
AK ANNABEL KARMEL Bolognese Pasta Bake 200g,4.29,$2.15 per 100 g,https://www.aldi.com.au/product/000000000610129002
AK ANNABEL KARMEL Cottage Pie 200g,4.29,$2.15 per 100 g,https://www.aldi.com.au/product/000000000610129003
SWEET HAVEN Apple Pie Spring Rolls 225g,4.99,$2.22 per 100 g,https://www.aldi.com.au/product/000000000618539001
INDULGE Hokey Pokey Gourmet Ice Cream 1L,5.99,$0.60 per 100 ml,https://www.aldi.com.au/product/000000000619071001
INDULGE Strawberries & Cream Gourmet Ice Cream 1L,5.99,$0.60 per 100 ml,https://www.aldi.com.au/product/000000000619071002
HEALTH & VITALITY FIT Beef Rendang 350g,6.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000624892001
HEALTH & VITALITY FIT Chicken Massaman 350g,6.99,$2.00 per 100 g,https://www.aldi.com.au/product/000000000624892002
LET'S PARTY Empanadas Spiced Corn 8 Pack 200g,4.99,$2.50 per 100 g,https://www.aldi.com.au/product/000000000646283001
LET'S PARTY Empanadas Pulled Beef 8 Pack 200g,4.99,$2.50 per 100 g,https://www.aldi.com.au/product/000000000646283002
ELMSBURY Beef & Peppercorn Pies 400g,6.49,$1.62 per 100 g,https://www.aldi.com.au/product/000000000647916001
ELMSBURY Beef & Mushroom Pies 400g,6.49,$1.62 per 100 g,https://www.aldi.com.au/product/000000000647916002
SWEET HAVEN Cookies & Cream Bavarian 450g,4.99,$1.11 per 100 g,https://www.aldi.com.au/product/000000000651287001
SWEET HAVEN Chocolate Bavarian 450g,4.99,$1.11 per 100 g,https://www.aldi.com.au/product/000000000651287002
"SPECIALLY SELECTED Ham, Mushroom & Fior di Latte Mozzarella Wood Fired Pizza 420g",7.99,$1.90 per 100 g,https://www.aldi.com.au/product/000000000651778001
SPECIALLY SELECTED Calabrese Salami & Roasted Red Peppers Wood Fired Pizza 420g,7.99,$1.90 per 100 g,https://www.aldi.com.au/product/000000000651778002
LET'S PARTY Pepperoni Pizza Calzones 12 Pack 240g,4.99,$2.08 per 100 g,https://www.aldi.com.au/product/000000000655449001
LET'S PARTY Supreme Pizza Calzones 12 Pack 240g,4.99,$2.08 per 100 g,https://www.aldi.com.au/product/000000000655449002
URBAN EATS Beef Massaman 375g,4.49,$1.20 per 100 g,https://www.aldi.com.au/product/000000000661316001
URBAN EATS Chicken Biryani 375g,4.49,$1.20 per 100 g,https://www.aldi.com.au/product/000000000661316002
ALCAFE GOLD Decaffeinated Instant Coffee 100g,4.99,$4.99 per 100 g,https://www.aldi.com.au/product/000000000000332756
SAN BENEDETTO Italian Mineral Water 1.5L,2.29,$1.53 per 1 L,https://www.aldi.com.au/product/000000000000365307
COCA-COLA Coke Coca Cola Soft Drink 600ml,3.99,$6.65 per 1 L,https://www.aldi.com.au/product/000000000000365326
PEPSI MAX No Sugar Cola Soft Drink 600ml,3.99,$6.65 per 1 L,https://www.aldi.com.au/product/000000000000365357
WESTCLIFF Apple And Mango Juice 2L,2.59,$1.30 per 1 L,https://www.aldi.com.au/product/000000000000365596
WESTCLIFF Apple Juice 2L,2.59,$1.30 per 1 L,https://www.aldi.com.au/product/000000000000365605
WESTCLIFF Apple And Blackcurrant Juice 2L,2.59,$1.30 per 1 L,https://www.aldi.com.au/product/000000000000365610
WESTCLIFF Apple Raspberry Cordial 1L,2.29,$2.29 per 1 L,https://www.aldi.com.au/product/000000000000365759
NORTHBROOK Natural Australian Still Spring Water 1.5L,0.75,$0.50 per 1 L,https://www.aldi.com.au/product/000000000000365872
REGAL Cola 99.99% Sugar Free 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000365969
FIZZI Lemonade 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000365971
JUMP Lemon Soft Drink 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000365972
SUNLIT Orange Soft Drink 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000365973
NORTHBROOK Sparkling Natural Mineral Water 1.25 Litre,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000366001
REGAL Soda Water 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000366005
FIZZI Lemonade No Sugar Soft Drink 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000366006
REGAL Cola 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000366007
COCA-COLA Coke Coca Cola 1.5L,2.99,$1.99 per 1 L,https://www.aldi.com.au/product/000000000000366350
WESTCLIFF Multi Vitamin Juice 2L,2.59,$1.30 per 1 L,https://www.aldi.com.au/product/000000000000366365
COCOLICIOUS Coconut Water 1L,2.59,$2.59 per 1 L,https://www.aldi.com.au/product/000000000000366379
WESTCLIFF Unsweetened Pineapple Juice 1L,2.29,$2.29 per 1 L,https://www.aldi.com.au/product/000000000000366560
COCA-COLA Coke Zero Sugar Soft Drink 1.5L,2.99,$1.99 per 1 L,https://www.aldi.com.au/product/000000000000366905
COCA-COLA Coke Coca Cola Zero Sugar 600ml,3.99,$6.65 per 1 L,https://www.aldi.com.au/product/000000000000366926
PEPSI MAX Pepsi Max 2L,3.79,$1.90 per 1 L,https://www.aldi.com.au/product/000000000000367148
WESTCLIFF Lime Flavoured Cordial 1L,2.29,$2.29 per 1 L,https://www.aldi.com.au/product/000000000000367922
WESTCLIFF Apple Raspberry No Added Sugar Cordial 1L,2.99,$2.99 per 1 L,https://www.aldi.com.au/product/000000000000369107
WESTCLIFF Fruit Cocktail No Added Sugar Cordial 1L,2.99,$2.99 per 1 L,https://www.aldi.com.au/product/000000000000369108
WESTCLIFF Lemon Cordial No Added Sugar 1L,2.99,$2.99 per 1 L,https://www.aldi.com.au/product/000000000000369109
REGAL Soda With Lime 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000369882
REGAL Tonic Water 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000369887
REGAL Tonic Water No Sugar 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000369888
REGAL Dry Ginger Ale 1.25L,1.09,$0.87 per 1 L,https://www.aldi.com.au/product/000000000000369968
LIPTON Ice Tea Peach 500ml,3.49,$6.98 per 1 L,https://www.aldi.com.au/product/000000000000369994
SOLO Original Lemon 600ml,3.99,$6.65 per 1 L,https://www.aldi.com.au/product/000000000000370054
AUSSIE PURE Natural Spring Water 10L,4.69,$0.47 per 1 L,https://www.aldi.com.au/product/000000000000370722
OCEAN SPRAY Cranberry Classic 1.5L,5.69,$3.79 per 1 L,https://www.aldi.com.au/product/000000000000371047
NRG MAXX Energy Food Drink 450g,4.49,$1.00 per 100 g,https://www.aldi.com.au/product/000000000000371580
FARMDALE Moo Box - Strawberry Flavoured Milk 6 Pack 200ml,4.89,$4.08 per 1 L,https://www.aldi.com.au/product/000000000000399182
FARMDALE Moo Box - Chocolate Flavoured Milk 6 Pack 200ml,4.89,$4.08 per 1 L,https://www.aldi.com.au/product/000000000000399184
